geography_level,msa,msa_code,msa_mapping_method,msa_mapping_status,docs/zip_to_msa.doc,source_economic_file,source_geoid_file,year,month,day_endofweek,cityid,merchants_all,revenue_all,week_end_sunday,week_start_monday,countyfips,countyfips_str,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019,statefips_str,countyname,cz,czname,county_pop2019,has_game,game_count,completed_game_count,playoff_game_count,neutral_site_game_count,attendance_sum,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,joined_game_ids,join_key_cityid,join_key_week_start_monday,join_level,join_warning,event_msa,event_msa_code,event_msa_block_id,event_msa_block_compact_id,event_msa_region,event_msa_pop_size_bin,event_msa_urban_rural,event_msa_recommended_for_matching,block_join_warning
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,30,-0.0127,0.546,2021-11-07,2021-11-01,,,Nashville,TN,Tennessee,47,36.16,-86.78,694144,47,,,,,0,0,0,0,0,0.0,0,0,0,0,,30,2021-11-01,city_week,no_matching_city_week_game,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,31,0.113,0.136,2021-11-07,2021-11-01,,,Milwaukee,WI,Wisconsin,55,43.04,-87.91,945726,55,,,,,1,1,1,0,0,17341.0,0,1,0,0,NBA:401359952,31,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Milwaukee-Waukesha, WI",33340,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,32,-0.265,-0.235,2021-11-07,2021-11-01,,,Albuquerque,NM,New Mexico,35,35.09,-106.61,679121,35,,,,,0,0,0,0,0,0.0,0,0,0,0,,32,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,33,-0.0914,0.221,2021-11-07,2021-11-01,,,Tucson,AZ,Arizona,4,32.22,-110.93,1047279,04,,,,,0,0,0,0,0,0.0,0,0,0,0,,33,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,34,0.0979,-0.268,2021-11-07,2021-11-01,,,Fresno,CA,California,6,36.75,-119.77,999101,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,34,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,35,-0.0637,0.351,2021-11-07,2021-11-01,,,Sacramento,CA,California,6,38.58,-121.49,1552058,06,,,,,1,3,3,0,0,27898.0,0,3,0,0,NBA:401359942|NBA:401359956|NBA:401359967,35,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Sacramento-Roseville-Folsom, CA",40900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,36,0.0663,-0.188,2021-11-07,2021-11-01,,,Atlanta,GA,Georgia,13,33.75,-84.39,1063937,13,,,,,1,2,2,0,0,31222.0,0,2,0,0,NBA:401359921|NBA:401359944,36,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Atlanta-Sandy Springs-Roswell, GA",12060,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,37,0.179,0.236,2021-11-07,2021-11-01,,,Kansas City,MO,Missouri,29,39.1,-94.58,703011,29,,,,,1,2,2,0,0,0.0,0,0,2,0,NFL:2021_08_NYG_KC|NFL:2021_09_GB_KC,37,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Kansas City, MO-KS",28140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,38,0.0407,-0.234,2021-11-07,2021-11-01,,,Miami,FL,Florida,12,25.76,-80.19,2716940,12,,,,,1,5,5,0,0,39200.0,0,2,1,2,NBA:401359945|NHL:2021020152|NBA:401359958|NHL:2021020166|NFL:2021_09_HOU_MIA,38,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,39,-0.0154,0.113,2021-11-07,2021-11-01,,,Raleigh,NC,North Carolina,37,35.78,-78.64,1111761,37,,,,,0,0,0,0,0,0.0,0,0,0,0,,39,2021-11-01,city_week,no_matching_city_week_game,"Raleigh-Cary, NC",39580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,40,-0.0239,0.38,2021-11-07,2021-11-01,,,Omaha,NE,Nebraska,31,41.25,-96.0,571327,31,,,,,0,0,0,0,0,0.0,0,0,0,0,,40,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,41,-0.0596,-0.263,2021-11-07,2021-11-01,,,Oakland,CA,California,6,37.8,-122.27,1671329,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,41,2021-11-01,city_week,no_matching_city_week_game,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,42,-0.118,0.151,2021-11-07,2021-11-01,,,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843,27,,,,,1,4,4,0,0,47266.0,0,3,0,1,NBA:401359925|NHL:2021020138|NBA:401359939|NBA:401359953,42,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,43,0.0682,0.0235,2021-11-07,2021-11-01,,,Tampa,FL,Florida,12,27.95,-82.46,1471968,12,,,,,1,1,1,0,0,0.0,0,0,0,1,NHL:2021020132,43,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Tampa-St. Petersburg-Clearwater, FL",45300,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,44,0.0451,-0.088,2021-11-07,2021-11-01,,,New Orleans,LA,Louisiana,22,29.95,-90.07,390144,22,,,,,1,1,1,0,0,0.0,0,0,1,0,NFL:2021_09_ATL_NO,44,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New Orleans-Metairie, LA",35380,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,45,-0.0706,0.193,2021-11-07,2021-11-01,,,Wichita,KS,Kansas,20,37.69,-97.34,516042,20,,,,,0,0,0,0,0,0.0,0,0,0,0,,45,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,46,0.00999,0.573,2021-11-07,2021-11-01,,,Cleveland,OH,Ohio,39,41.5,-81.69,1235072,39,,,,,1,1,1,0,0,16231.0,0,1,0,0,NBA:401359932,46,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Cleveland, OH",17410,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,47,-0.138,-0.26,2021-11-07,2021-11-01,,,Bakersfield,CA,California,6,35.37,-119.02,900202,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,47,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,48,-0.0107,-0.0389,2021-11-07,2021-11-01,,,Honolulu,HI,Hawaii,15,21.31,-157.86,974563,15,,,,,0,0,0,0,0,0.0,0,0,0,0,,48,2021-11-01,city_week,no_matching_city_week_game,"Urban Honolulu, HI",46520,west|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,west,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,49,-0.0821,0.389,2021-11-07,2021-11-01,,,Boise,ID,Idaho,16,43.62,-116.2,481587,16,,,,,0,0,0,0,0,0.0,0,0,0,0,,49,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,50,0.0714,-0.00412,2021-11-07,2021-11-01,,,Salt Lake City,UT,Utah,49,40.76,-111.89,1160437,49,,,,,1,1,1,0,0,18306.0,0,1,0,0,NBA:401359929,50,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Salt Lake City-Murray, UT",41620,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,51,-0.0475,-0.125,2021-11-07,2021-11-01,,,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974,51,,,,,0,0,0,0,0,0.0,0,0,0,0,,51,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,52,0.0509,0.686,2021-11-07,2021-11-01,,,Colorado Springs,CO,Colorado,8,38.83,-104.82,720403,08,,,,,0,0,0,0,0,0.0,0,0,0,0,,52,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,53,0.0392,-0.303,2021-11-07,2021-11-01,,,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,53,2021-11-01,city_week,no_matching_city_week_game,"Tulsa, OK",46140,south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,south,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,1,-0.0224,-0.1,2021-11-14,2021-11-08,,,Los Angeles,CA,California,6,34.05,-118.24,10039107,06,,,,,1,9,9,0,0,137335.0,0,8,1,0,NBA:401359970|NBA:401359978|NBA:401359981|NBA:401359994|NBA:401359997|NBA:401360008|NBA:401360015|NBA:401360016|NFL:2021_10_MIN_LAC,1,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Los Angeles-Long Beach-Anaheim, CA",31080,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,2,0.116,0.105,2021-11-14,2021-11-08,,,New York City,NY,New York,36,40.71,-74.01,8336817,36,,,,,1,6,6,0,0,18027.0,0,1,1,4,NHL:2021020180|NHL:2021020186|NBA:401359985|NHL:2021020199|NHL:2021020215|NFL:2021_10_BUF_NYJ,2,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New York-Newark-Jersey City, NY-NJ",35620,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,3,-0.107,0.14,2021-11-14,2021-11-08,,,Chicago,IL,Illinois,17,41.88,-87.63,5150233,17,,,,,1,5,5,0,0,40369.0,0,2,0,3,NHL:2021020175|NBA:401359972|NHL:2021020187|NBA:401359987|NHL:2021020210,3,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Chicago-Naperville-Elgin, IL-IN",16980,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,4,0.0742,0.109,2021-11-14,2021-11-08,,,Houston,TX,Texas,48,29.76,-95.37,4713325,48,,,,,1,2,2,0,0,30818.0,0,2,0,0,NBA:401359986|NBA:401360001,4,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Houston-Pasadena-The Woodlands, TX",26420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,5,0.075,-0.0124,2021-11-14,2021-11-08,,,Phoenix,AZ,Arizona,4,33.45,-112.07,4485414,04,,,,,1,2,2,0,0,15672.0,0,1,1,0,NBA:401359992|NFL:2021_10_CAR_ARI,5,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Phoenix-Mesa-Chandler, AZ",38060,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,6,-0.097,-0.205,2021-11-14,2021-11-08,,,San Diego,CA,California,6,32.72,-117.16,3338330,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,6,2021-11-08,city_week,no_matching_city_week_game,"San Diego-Chula Vista-Carlsbad, CA",41740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,7,-0.0116,0.0453,2021-11-14,2021-11-08,,,Dallas,TX,Texas,48,32.78,-96.8,2635516,48,,,,,1,4,4,0,0,19231.0,0,1,1,2,NBA:401359974|NHL:2021020193|NFL:2021_10_ATL_DAL|NHL:2021020219,7,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,8,-0.166,0.0577,2021-11-14,2021-11-08,,,Las Vegas,NV,Nevada,32,36.17,-115.14,2266715,32,,,,,1,4,4,0,0,0.0,0,0,1,3,NHL:2021020191|NHL:2021020204|NFL:2021_10_KC_LV|NHL:2021020222,8,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Las Vegas-Henderson-North Las Vegas, NV",29820,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,9,-0.128,-0.125,2021-11-14,2021-11-08,,,Seattle,WA,Washington,53,47.61,-122.33,2252782,53,,,,,1,2,2,0,0,0.0,0,0,0,2,NHL:2021020205|NHL:2021020223,9,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Seattle-Tacoma-Bellevue, WA",42660,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,10,-0.0725,0.206,2021-11-14,2021-11-08,,,Fort Worth,TX,Texas,48,32.76,-97.33,2102515,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,10,2021-11-08,city_week,no_matching_city_week_game,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,11,0.0566,-0.0617,2021-11-14,2021-11-08,,,San Antonio,TX,Texas,48,29.42,-98.49,2003554,48,,,,,1,2,2,0,0,28490.0,0,2,0,0,NBA:401359990|NBA:401360005,11,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Antonio-New Braunfels, TX",41700,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,12,-0.0203,-0.0684,2021-11-14,2021-11-08,,,San Jose,CA,California,6,37.34,-121.89,1927852,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,12,2021-11-08,city_week,no_matching_city_week_game,"San Jose-Sunnyvale-Santa Clara, CA",41940,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,13,0.164,0.853,2021-11-14,2021-11-08,,,Detroit,MI,Michigan,26,42.33,-83.05,1749343,26,,,,,1,3,3,0,0,0.0,0,0,0,3,NHL:2021020184|NHL:2021020198|NHL:2021020213,13,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Detroit-Warren-Dearborn, MI",19820,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,14,-0.0177,0.114,2021-11-14,2021-11-08,,,Philadelphia,PA,Pennsylvania,42,39.95,-75.17,1584064,42,,,,,1,4,4,0,0,60365.0,0,3,0,1,NBA:401359971|NBA:401359979|NHL:2021020192|NBA:401359995,14,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,14,15,0.102,-0.0634,2021-11-14,2021-11-08,,,Columbus,OH,Ohio,39,39.96,-83.0,1316756,39,,,,,1,2,2,0,0,0.0,0,0,0,2,NHL:2021020209|NHL:2021020217,15,2021-11-08,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Columbus, OH",18140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
